reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOH28jAiqxAWoX2_nfzaL18w_MmjQ4NJzJU0OqPhHx8r9F9lVS4mSD4FZ0D3zpy4PcVN_q-_7m123528Kw,Mike A,https://lh3.googleusercontent.com/-FHjCqhviQ0s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnjI7bvJb8MGAMATHoL9lLTM6w_Ng/photo.jpg,Ridiculously overpriced..on several occasions I called restaurant to compare pricing...this app price gouges consumers by over inflating prices,1,0,,04,,
gp:AOqpTOGr6-XSyIbaykJlM1SlPMEP0UZHk0uSaGIPhWX-qvItJRqpPfjgs_AwzuLVBYvzD5pRtqfSHHMYrIOPwA,Chris Osborne,https://lh3.googleusercontent.com/a-/AOh14GiRltJtAHDkmSGveKcdOVdiROkE1HaqJxVW_CNkiTc,"Terrible, order pickup and it said to pick up my order around 7pm. And hour and a half later the restaurant says GrubHub put my order in and cancel/pending status. I have had other friends with similar experiences.",1,0,7.98,05,,
gp:AOqpTOH-P5EITDxjy87NpzkzAtRQwDtrHOE8nXJ0uQVgUYZObnQL1sMfI4gjuNoju5E81_EfZ6Lgdau6GDHF1Q,Chris Michael,https://lh3.googleusercontent.com/-IOrGMHm4MV0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn-rNXo_fKqIovFM2to0YwhXS5OuA/photo.jpg,"Awful. Customer support is terrible. Communication between restaurants and drivers are so bad that 20% of the time, orders are canceled after waiting 2 or more hours.",1,0,7.98,06,,
gp:AOqpTOGhgjRYstfEIWL5NNuUgee4Lc8_NpGTRdKjoZNbQ3K3j0tCLjrdM8S7zYc3ob4KsvWj4Aq5vH59UR5Uvw,metalmyway,https://lh3.googleusercontent.com/a-/AOh14Gi55alY4o8PNiFmD2h9L0gSAGb7k9pFs6_cthsF,"This was to expensive. They charge more than menu price, a delivery fee and a service fee. My food cost 17 but the total was 36.00. I won't use this service again.",1,0,7.98,04,,
gp:AOqpTOHRKSaaXqXqcv4mFE1L29DC4jJGRJH5C1PP6ELvtG0xwhFFVFaw-OgXmfK5Phy9h4JsbYGrQTofeUyBdg,john jordan,https://lh3.googleusercontent.com/-q_oOPAYPOFo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckY_4FFod01mD4Es5mnkO6qK35J9g/photo.jpg,On two occasions my order has never come through,1,0,7.99,07,Please accept our sincere apologies. Can you please update the order details here or contact us at +18775851085 so that we can have a look into this right away?,08
gp:AOqpTOHHCf790Q9hccoDlBzsqEqeR8Nk2yrkVimbRIREjZorZEr2w0z315oddfnUjQpZuNfmSLlnA-f2DJekUw,Karen Warth,https://lh3.googleusercontent.com/-pwDJ-E9rA00/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckODAzhc2Aq2nebO5zlZ1Rs0Re2VA/photo.jpg,Will never ever go through grubhub to order food after seeing how much they took away from sales at one of my local pizza restaurants! Shame on you grubhub! Over 60 percent of the sales you took which is insane!,1,1,7.98,03,,
gp:AOqpTOHNihmXc53aPwdNixy5khzG6zS4dV9djrRwvT7CNKi5sSTNbM1F7m_VL0MUg2BuneuLL9z2mAVD5jb8JQ,Tracy Montgomery,https://lh3.googleusercontent.com/a-/AOh14GgroqQ1nf_johcz_j50kGhbKro7qRu9EtGpJAYcDQ,"I was in hold for over an hour trying to cancel my order that was placed in a restaurant over an hour away, when I thought I ordered it from the one here in town. Worst experience ever!",1,1,7.99,09,,
gp:AOqpTOGqLcvAiI938Oh5jHxBDv0QEbMx0k4JM-GFsNEqks2cLICLOD1HFmMh_-dQTCU15MwZN4qNfJ-kH8W9MA,Keith Neff,https://lh3.googleusercontent.com/-V11YA0cIIvk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmUSWJtOPTbUEnXtb1qoQz4PjiceQ/photo.jpg,"Almost every time, foods cold. Way overcharged compared to ordering through seamless or the places own website menu. My last order cost 12.52 extra to order through grubhub. Naturally this isnt including the cash tip I gave the driver",1,0,7.98,09,,
gp:AOqpTOGNkWDcfBPPzbV0gtpBWT7rlVa7XYm9-3UbTQCqTtGXfJo9HAgzmHWLvHmFZsRc73DiaflIFqkrHEMmQg,J Riley,https://lh3.googleusercontent.com/-s5KeGINYxto/AAAAAAAAAAI/AAAAAAAABQo/AMZuucn65PALIxhvqL_U4ycLujKCC1N0Fw/photo.jpg,"Waited 5 minutes B4 delivery to tell me that my order was cancelled and I'll be refunded in 5 day. I'm livid, refund me in 5 sec! I don't have 5 days to wait. Did you wait 5 days to TAKE/STEAL MY MONEY OR WAIST MY TIME?",1,0,7.99,06,,
gp:AOqpTOEocWQEjTwiga_BhYDik8R1GNlAl7SLO6Nii0Hl_u0eH2-7OV0VzTC-v98K8K4tIcRV34UPvGK7nhtUoA,obadiah rasheem,https://lh3.googleusercontent.com/a-/AOh14GjbN4GHyo4CNwoMbv4WvLQi2v6kNaAJ85QvTeXWXQ,Ordered food from a restaurant 10 mins away ...after a hour i called..no response i have a daughter who was hungry because this apps has restaurants that dont answer the phone now i have to order from somewhere else ill never use this app again,1,1,7.99,09,,
gp:AOqpTOE-1aM3XQp1Vc4YN5A_U3SzxrYavlnDjDy0eITl0VbokRPsd6AJM9BmmQO2P9lkpIFMC5DvWsnbgd1Iqw,Jennifer Teaster,https://lh3.googleusercontent.com/a-/AOh14GgmFv1WZ3vI2A6sy_8736I5y4uSWU-fqQiO_r1C,Awful!!!! First time ordering from here the delivery time went up 6 times then they canceled the order and I won't get my refund back for 5 days do not recommend!!!!!,1,0,7.98,05,,
gp:AOqpTOHa_R7Z2PMEddLD7czZsF-RhNRN1Xz5eASOJSXdC1mqOQ7z0YYfMJ7rEp5fOQuQX8t_kRQUWpzUIZPhMQ,Laura Marks,https://lh3.googleusercontent.com/a-/AOh14GiDykj4PYOiNPeRXmvBisQDc_K0oRDC_5KV6Us8fg,Better hope the driver doesnt screw up the order when they call it in otherwise you will receive a refund for that item and be told to order it again so you HAVE to pay another delivery fee and another tip.,1,0,7.99,06,,
gp:AOqpTOGLpAgasiHSyxL8BHsuRuyj3_YjjJ0c28HyRmTtE8F9hha34xySUIxJ5qdYH91JguoDIBD0bVPYlM0YPQ,Dean Williams,https://lh3.googleusercontent.com/-nXMdK97uIqc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnUPN0YWoq6Ax3fyHkSu-fMtcHJ_w/photo.jpg,Food delivery time kept getting pushed back. After 2 hours the guy said his tire was damaged and had to wait for service. Why didn't this get passed off to someone else?,1,0,7.98,05,,
gp:AOqpTOGNCjpswiKISUzNKqrYLBJsJknRw2xYOJve8yZbFFuNj3xeL20NZ7GvZib9hEGJYVz-SlJ4zJ-5YkmVFA,Ethan Penrod,https://lh3.googleusercontent.com/-Ab1kPdsrDKE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnXtuIRtbYWMry4I8AVdhuJTinIjA/photo.jpg,Everytime I go to order it says there's no restaurants near me and I know there is. You app is dogshit,1,0,7.99,09,That doesn't sound right! Can you give us more information at +18775851085 so that we can investigate.,09
gp:AOqpTOEEgBFtLYIRE8j7FODwip0FOm3_zMDsSnB7J1OAXO2H3IVWk2hERoLCIuGqWollXHSrTl2dIg3vsqE3Aw,James Rafferty,https://lh3.googleusercontent.com/a-/AOh14GjhZ3wxKYiakazrzgesHmHDcQNLDYbvG65DJmU12g,They cancelled our order after 2 and a half hours. No phone call. App claims will get a refund in 5 days. Never again.,1,0,7.98,05,,
gp:AOqpTOFLhphaQ6CJxMCppTJsI1GCxBkM4UanASSWvYM3htMhw9joq55xzkSroXWcTcrPQ6_vjLAbo1Htn4zjtw,Chris Lovell,https://lh3.googleusercontent.com/a-/AOh14GjHRR65dY4XjNCMh5EwaTt6_phhU0kiuwFHYQwy9g,Stores open online but not on the app where you can get a discount. OK. Back to DoorDash,1,0,,08,,
gp:AOqpTOHE3a93yg9O47g5JoZHFqp44RxZMmgQaVJo_cfqze2No1bJ2-Rns9dgQiYbX_9LW2NaB1lkJ9hpYEeaKA,Andrew Harris,https://lh3.googleusercontent.com/a-/AOh14Ggqi4HWx18BR3XXGahaJKBCbJxW7sBuvzjXygOpWg,Terrible and unreliable. GrubHub took my payment but never submitted my food order. My food never showed and when try to get a refund I was told I'd have to wait up to 30 days.,1,0,7.99,09,,
gp:AOqpTOFZiAXvB3BR1Ga1em5r0CWlifhaRXyTwa1YY8JPngqdqkJSj6O0Ji4yHWXpxhziH85ss-xseFucg1cHig,Turd Ferguson,https://lh3.googleusercontent.com/-1mSTXAB4Cyo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmqVVDkJCBqxYXBPhjkJNNDrWQC8A/photo.jpg,"Instead of sending my order to the restaurants near my home it sent one all the way across town, and another to a town that is 25 miles from my home...why?",1,0,7.99,09,,
gp:AOqpTOHblm0kT_cufvveKpZtdMC77eSFWgWINiTbDlpS5DiU34X80Anf8sNsi_VjIw3fIOphjVTHeIoIq3ukRQ,Black Beauty Williams,https://lh3.googleusercontent.com/a-/AOh14GiGKc2eJoYVdztwT5yH4_khBCAY25iOXQOLvU0Jsg,Bad service your drivers should always make sure that everything order is in the bag my order was late and on top of that wrong and I do not appreciate this,1,1,7.99,09,,
gp:AOqpTOH3NgppholPARHGTqvnr-pIOYGiUVspIArtoRcqDtLfln60dDF1_57Erp937ZlNQEd81CZ87mWRu4OIYQ,Amy Daleiden,https://lh3.googleusercontent.com/a-/AOh14GgRqMHH-lOHQGdY4p9K8g6Gzj6tsl1NlKz52ieQvg,Omg AWFUL. I ordered food from my favorite grill afer having painful knee surgery and I was SO excited not to cook and have yummy food! I waited and waited and no food came. But an email came. An email saying my food had been delivered. But to whom? I have NO food. They are currently trying to tell me I AM the one is who is wrong and that he delivered the food. Too bad it wasn't to me. DON'T DO IT!,1,0,7.96 -- (hotfix/7.96),04,,
gp:AOqpTOERErKLDzWq71FuXsxecbPJh7D3O0t-sJCnF_VyiNhQLKPPHDk2oKmiP7QwOsODlU8hsMcOihvQYUUnGw,patty Allen,https://lh3.googleusercontent.com/a-/AOh14GgSoqKggzp1-c7sCikHWHThfgw-s15gij0x4ahCTQ,This was my first order with grubhub and I will never use them again the prices they have are marked high than the restaurant's are charging so I payed over 10.00 dollars more than I would at the restaurant you are the biggest RIP off,1,0,7.99,07,,
gp:AOqpTOEypxOKuC_eChyyuHwX5GKS5peykavb6ruo0PgbOgI8s84AXo866s7nUKzFKB1pPtgHDDeFNyw2tNAHxg,Mz_Allaboutmoney Loveless,https://lh3.googleusercontent.com/a-/AOh14GjfqP2zz9qHpXJqTVoJbSL_6ZpY89vDTYvFrpvvAaM,This is the worst food delivery people you can ever used the service sucks the food was cold it took almost 2 hours to get my order customer service took and had me on hold for 1hr just to speak to someone this is pathetic,1,0,7.98,05,,
gp:AOqpTOHMNAw0nYWJI5Jl0M8gNNXlC1F5dS8tUB-Imz8WiN-bItelsimis-qN-SosGy76MeqtKS9tLmSSYYtwZg,Justin Porter,https://lh3.googleusercontent.com/-Sz7_uHHtHyM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl1VWWTNelFYDSNwd_v_8eNurSagA/photo.jpg,"Horrible delivery times, food order is incorrect, queue of over 100 to even begin talking about a refund. Do yourself a favor and use a more professional app like Door Dash.",1,0,7.99,10,,
gp:AOqpTOGXrNzz0D_sWfNtsd_QAQ3g_unJ5cz2gHwrTIf65NW0P6NUVIFAf0OKQSpZLdhnnLycjfiP6kq5QZTn4Q,nikki lira,https://lh3.googleusercontent.com/a-/AOh14Gg1Avbnx8beIpMhz7KMJR4czpXDwwlivEujTaD8,Mid order almost every time it shows restaurant has closed n all the other restaurants show all closed! Takes an hour to order food and an hour to get it!!!! Rediculious.,1,1,7.98,03,,
gp:AOqpTOEnbBCxeZSAJJsb8_c989A9qMNZEB9pHJ9J8YuWIs_I46YLBzO59gr9-fM-kE8pLG6HnVlJ8pZDQDmPwA,T Robinson,https://lh3.googleusercontent.com/a-/AOh14GgEfjjv2T_yU3L7Ms2buJ-NuzgsdkZAQLq4hKws,I'm STILL waiting on my food after 2 hours and been on hold. This is the second time this has happened. I need my food or refund now. I'm done.,1,0,7.98,05,,
gp:AOqpTOFYBWWn9zSYrJgIye0-iTpBk3q015xlPSF6jmLmEmmHYDnY8sizAanuKXivWtywXxgI4v29Po9Smt9R-w,John Gill,https://lh3.googleusercontent.com/a-/AOh14GgPVdleMbNokCS3BcBENFL-Hb5q6YorgRH8QET8eg,"Pickup, works great, delivery, terrible, and when it goes wrong they manage to usually make it worse and don't protect you as a user at all",1,1,7.96 -- (hotfix/7.96),01,,
gp:AOqpTOH2r3DR7TKT6DxURvdT2MXEivglFKM6_DG1Kt0hGFGVVc7Z8atDmqOn7fgI9QUG3_2AAurfiryEu8p-Qw,Tabitha Dorcas Bonsu,https://lh3.googleusercontent.com/a-/AOh14GhmAQM22n6_wqzrqClM1c5u1BUr4Uo1oqDR8nbNkF4,"They kept canceling my order with no reason, it might have been a system glitch but it wasted a lot of time for me.",1,0,,01,,
gp:AOqpTOFN11VY8tR8szaBgacyvh83Nn_3n_mLXtX7CrTxphoect60L6lwlIublufhV73jBC6xcSOI7cdstu9XBA,Rose Ann Fuller,https://lh3.googleusercontent.com/-W6l5SkzGeEY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnDZB129VeTE1BSWlkf-lgxnoYSrQ/photo.jpg,"Misleading description!!!! Buyer beware! Grub Hub helps you find restaurants that do their own delivery. THEY DO NOT DELIVER YOUR FOOD! Plus, you get charged higher prices for going thru their service. Total RIP off!! And you still have to pick it up yourself if the restaurant doesn't deliver. Very irate customer here. Learn from my mistake. Use Door Dash!! I've never had a problem with them I only used Grub Hub because I was given a gift card.",1,0,7.96 -- (hotfix/7.96),01,We'll look into this issue for you. Please send us a note at +18775851085 so that we can follow up.,01
gp:AOqpTOFNRKaNMR1Ta0wzM72kmSWJhTDtr4Zy0Uub4-srMADkLJEgaayPRQdhgi0KG52DWtN7d2Qaaj2JO4HSQw,Al,https://lh3.googleusercontent.com/a-/AOh14GjQDLj2hccm8A5mS-zUD1x3s1GHoymrnBk0uFUPbg4,"Just shamefull! Instead of using GrubHub, just go to the food stores website or call! You'll save $20-$30, so GrubHub rips off the small shops and make 30 bucks off a $60!",1,0,7.98,04,,
gp:AOqpTOHFyA3we5knHdRUxolosIxNCxkfg4Th9IHCtRNhM2oAGXo0qDx8F_vZLmfZ_T1bbx8bzMYc5b3EnmwBLw,Nickolas Bunting,https://lh3.googleusercontent.com/-IaRbI1d5oRQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnfWT58VcF3fzs_wyryD96kQeRLVA/photo.jpg,It's funny how you can take my money in 5 seconds for a service you can't provide but then it takes you 5-7 days to refund me. Thanks for nothing,1,0,7.98,05,,
gp:AOqpTOE84unZ6F3mMlOjJGwPe-jM7BOri30-AkvDoAIJWCap2sViYHvpLvcvBzsnjylEAyGRZloaoCe221w1Pw,Yvonne Yescas,https://lh3.googleusercontent.com/a-/AOh14GhUHviLGi4ovLr9pL5m1KRy82fXTOhXbtlPfDHS,Cancelled my order after an hour saying it was being prepared. Said we can expect a refund on the $100 order in 3-5 business days. I will never us GrubHub again.,1,0,7.98,05,,
gp:AOqpTOEjkN9oyD4bwKvBO4tsasfy0_GQkLkvhSTdedAjKeSSzZ_ytg5SiaS0lCYrmDv8mGDiQsj2I9q1BhA1bw,Rici Peterson,https://lh3.googleusercontent.com/a-/AOh14Gj7YpmOGXjhTBJfvpU3R8Tdox01YM7196A0S4-gIA,My restauranteur friend told me that GrubHub siphons off a huge percentage from its restaurants. Price gouging is never acceptable. I've removed the app and will not use GrubHub again.,1,0,7.99,07,,
gp:AOqpTOGehmf0lF0noZZ9g17Nd-pw5EkZotrVLq5tw30mCxQ6encKuFRXBNKJ3hXdV8QJIsuqVnKqdG0NVBU6xw,Ron Gavin,https://lh3.googleusercontent.com/-QxdIWdhUggc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclGsMnKgzxRUutpsPxpKC-cFCHtVQ/photo.jpg,Horrible. Placed order at 5pm for 6pm delivery. 8pm still nothing. Called resturant 3x goes to voicemail. Call grubhub deadtone. Nothing to choose for order not received. $33 lost.,1,0,7.98,05,,
gp:AOqpTOFe8pYIOq2bMdIL7X-NzeWz0tsA0Yblu7eCBSgS2RTq_FXiZt4lcI6DAIwwrO2EsToQGi6AZ8JiBGDIXQ,Zachary Luciano,https://lh3.googleusercontent.com/-ZFxTOxROb6o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnwF_OEHyfBbjl7wRROGQUdap4sxQ/photo.jpg,"First and only order, got delayed three times and I refuse to give my business to a company that does not value the customer experience.",1,0,7.98,04,,
gp:AOqpTOGx-apWEFsf0n4nifgJDLE2QfsZ2SKZVU-DI0xNMT2mAspTVaXDUH4YsQK78rRHvk3qj65QajGe1YAdLw,Kimberly Mousseau-Young,https://lh3.googleusercontent.com/-cDVSY8pxOII/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucndmfAyyu48sxTg7v7pRSXhC5UZag/photo.jpg,"GrubHub theft, buyer beware. GrubHub changed my email address to an email unrelated to my account and locked me out of my account. My password was very secure so there is no reason to believe anyone hacked into it. My gift cards I had stored in my account in the amount of $150, I'm now unable to access. There is no way to reset the password or anything. GrubHub has not been responding to any of my multiple attempts to fix this. GrubHub apparently has pocketed my $150.",1,0,7.89,01,,
gp:AOqpTOHRT4JuF1vA1-oAL5FhnovVJKblNql2aO6Q8pCRQ2ns1U-M1NRuHk-C86mk8YmpvZXZKMlrNjCa5TLfBA,Jonathan Longoria,https://lh3.googleusercontent.com/a-/AOh14GjVxVPNzwJ6RpcHm36vMgsdOgbNXzcRS1II9ZxAoig,You have a terrible and greedy business model. I'll order directly from the restaurant before I ever order from you again.,1,1,7.98,02,,
gp:AOqpTOHJp74VGWgHrNNGM6_4i7m5GK08V6Y7AMPRxf0X7MO8mCNNmxbUfTbj5rCNj7V8kg5rT0JiSyD67nKT-g,Angela Berry,https://lh3.googleusercontent.com/-l-8_yvNBmq8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_2MUNRTkXqFxVVnzvXStsniz3Qw/photo.jpg,"The fees and service charges always equal out to almost as much as the order itself, not including the drivers tip. A $20 order costs me $40. All the promos and coupons are only for first time users, nothing given for return users. They also consistently ignore the instructions and get the orders wrong, deliver to the wrong place, and its hard to get refunds for incorrect items.",1,0,7.96 -- (hotfix/7.96),02,,
gp:AOqpTOEIDMeY1S7rdvmY7qgEv2rLls86ai0dmwroG2mRuuG05-PZNqBnVl_cbRYZw72PTiwy666U8YxvMfcIzQ,Willa Petitt,https://lh3.googleusercontent.com/-BOMfeNxWnRQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckfQBuXaG7z10rhWpzhv9-4NiwKNg/photo.jpg,Their system doesn't send the full order to the restaurant and then they will not issue a full refund or contact the restaurant to get you what you paid for.,1,0,7.98,04,,
gp:AOqpTOHzz16qs_VK6yic5qT8oT8qQNZimHmSTXn6XaduJXNqb2KodMUvTJhZgmLY2FSYeREgxzlTtvSxFXg8aw,D L Johnson,https://lh3.googleusercontent.com/a-/AOh14GglE3mwP9Aqd9mT23NgqDwvEkfb5Z8rYWaYNoEO6w,I guess instructions to the driver about double checking the order doesn't get through. I've had three short orders from the same KFC and have had to get a refund each time. If they can't make sure orders are correct then I don't recommend the app. Don't waste your time or money.,1,0,7.94,06,,
gp:AOqpTOGb9r07lXtq2N2HdPVdh1WHWJLalZ7rEHADLPwDV5ilxd3tGAIcjv3v9Bj3teO5pNMjTe690a66Gw-qFA,2 Victorias,https://lh3.googleusercontent.com/-WpeNnw2h5bo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnnVmc-guBl0EM6Bp18WKjaUorJHw/photo.jpg,This service is the worst! Driver's are always lost or late. Waiting an hour and a half and the food never came.,1,1,7.99,09,,
gp:AOqpTOFoO848FKOKZYa7IZUNTA1H0tHQHrvkJ5Zc0R_4x8QD6iu6do1skz9P3UDlA9SDUF9uzs4RPXVMlPqhJw,joseph mokarzel,https://lh3.googleusercontent.com/-evrQw4_Ocac/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnb2uB0iiaR4NCmqPFZwHeBPtq7ZA/photo.jpg,I tried Grub hub instead of the others I usually use... This is the second time that the order gets canceled yet they don't notify you. Use uber eats.,1,0,7.98,04,,
gp:AOqpTOE3tQIwRFIkNvoDobMMw3dC45vWv5ooV_4H33sMdWJyJ0iOxMne1YQJUcpx2j3liQjUIlA77HOJ8X4ecQ,Jacqueline Evans,https://lh3.googleusercontent.com/-N9iQTRBN6oI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck35dBnNh4DOUsc5MKv3ofkH9j7Kg/photo.jpg,Food is always cold and delayed,1,0,,07,,
gp:AOqpTOF8UzhUpgxsW2vs_4ezTkdXzO0mq1IBWyUPjVYKpFqH-NdzTHpPh4a5PwUaTVWz5OQ35bEWFZMkpzOZJA,Mike M,https://lh3.googleusercontent.com/a-/AOh14GiHR1XjHTTQ7X3ENcMvsS6dwyggBj-JwAsKGvrH,Horrible experience twice never would use them again. They always have a reason not to deliver your food after waiting for 40mins . Never again,1,0,7.99,07,Please accept our sincere apologies. Can you please update the order details here or contact us at +18775851085 so that we can have a look into this right away?,08
gp:AOqpTOHM88Yzjx-fFeLH8a4lLn4Ugsd0wVY3aUYapouCgpxTllxNjktWYErVbSq7vuf5rMBg5aLEiKQGPCXHkQ,Thomas Kintner,https://lh3.googleusercontent.com/a-/AOh14Gik9_oVEFPF1pB4cZltWTkA5Er1dTaqxRTBR16a2g,"Worst delivery service in Leesburg, FL. Not worth the aggravation to even try to get an order delivered.",1,0,7.99,08,,
gp:AOqpTOHfricfDJWwY7fVZ7nxthdUKzZ7t3P6TQDrrwdhH1sV4Z5xeqgGPgXkyHWkFBFb6k2d3LTIR540QfMEjw,Sabrinadaniel Williams,https://lh3.googleusercontent.com/-Rp5fXfVbB80/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck0wMGSsIt2HgFoOlIVtxhkbLr3xw/photo.jpg,Well my order wasn't rite. Like I spent to much money for my food not to be rite or ordered rite. And then the rite person didn't even delivery my food to my door.,1,0,7.98,04,,
gp:AOqpTOGBVFZO_GlWEfBpmTyOeP6XaE6WGiUc7-hodQUnBAJ7jY8n6ing3ImIXQU-_Q0UgrnNEH3wWodIME6BVg,Elizabeth Dobson,https://lh3.googleusercontent.com/-XLJnNvQIxiI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn0aHD288NhbqoKu9hOs0m3NR5wyg/photo.jpg,They brought the wrong food. It wasn't even close! Of course everybody blames everyone else and I could not get them to fix the order!,1,0,7.99,09,,
gp:AOqpTOHowOnEcsSuFXJwhGWy-wci0v5EhuhujP15UuuDsctYC0oWGeynZNh-IxT3KIeg7hx8rAYwY48BgQGtfQ,I _forgot12345,https://lh3.googleusercontent.com/a-/AOh14GhqVCtKuYJEzea8Krgqb1rMU0kL2f79UGmrBgE9nQ,"I ordered food from Taco Bell and it said that the food was delivered but, it wasn't. Thanks for wasting my money",1,0,7.98,01,,
gp:AOqpTOE6YqgZn73RXAGPWP_icjf39Tgzg3CvMqVu9IOPALcFEvNubvN59Q_F1UqwaNXdLd-TPWeOxCMtVHCIDQ,James Allen,https://lh3.googleusercontent.com/a-/AOh14GjfBDY6vrgcLYH_w2AyVcrZWiqQMJJHP0ErzXQuVg,"My orders kept getting delayed by hours, and they charge outrageous prices, save your money and pick it up yourself",1,0,7.99,09,,
gp:AOqpTOFTLOWHiP5MB9DYGSct-TgEtaIk_n_ppCrtgrPrk7wMXl62np0TanRxbtK1_bChUYjQ9ju55pm_EZ7uLA,Kareem Abdullah,https://lh3.googleusercontent.com/-5g5hgUqxLu8/AAAAAAAAAAI/AAAAAAAAAHI/AMZuuckjFm9ESGgB8WYcKOXSWaH35HAbOg/photo.jpg,Horrible experience driver took over an hour to deliver my food from original delivery time and then said she delivered my food and never did will never use this app again.,1,0,7.99,10,,
gp:AOqpTOFB0W1_HRRS6Mbouz-RCsH_YpAyI8sOFN8XHawqujFeiIWJSYo4Bx5xR_eXck4-qe8RYnNYP5fKfbMqmA,Murphy,https://lh3.googleusercontent.com/a-/AOh14GjIaYb7XEFNR3rv2Vns0KqcjilCBn8gXZ11xnX8bQ,Having multiple orders canceled horrible drivers even worse customer care. They can suck a fat one. Never ever use them Doordash is far superior.,1,0,7.98,02,,
gp:AOqpTOGlLiAZ31s0zowfPqUvDgH-Ka9DZYHilUOz4bC46XZ9eFDKR1y1QNMaiXKrMwb9AwwnoRCglNeZQbt58w,Eddie Keator,https://lh3.googleusercontent.com/a-/AOh14GgVrlRkhEvxLtGyW4ntBAU-yTtx3Z_MdLHVPxmYmA,I'm done. The delivery fees the tips and the cutting into restaurants business... you're no better than uber or uber eats. I'm out.,1,1,7.98,03,,
gp:AOqpTOH-eOhekWBKgBC2nbAEEOuLuLTTvUQeWeJkKNCb6dWjUdEH5LrsK_kDBTApgsOpaEE-3e50WYAveNelLg,Jay West,https://lh3.googleusercontent.com/-iD25yxFZ5Bs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmJDyEEYt6rqDJVxBhK392EPKtrBQ/photo.jpg,Outrageous how they want you to pay almost 10$ in a tip i ordered 2 breakfast meals and they wer charging 55$ i mean idk if most people have 50$ to blow on some breakfast but i dont,1,0,7.99,09,,
gp:AOqpTOFAqrWARaM1PlSAVhOyIKcA8hR3yRiLgjebqR91iaaVe2kol5Dn8fNinZjm7MIXWG4K6smfQnDuCEsaOw,stephany Ramirez,https://lh3.googleusercontent.com/-VLxjBPfLuGM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnZVsYldJ45MRzNDsYkQqAmDhkbMg/photo.jpg,Worst one out of all food delivery apps. Never again will I place an order and neither should you.,1,0,7.98,05,,
gp:AOqpTOFwQuK75kSWcYIoKRTfFrn-SZlHsHd_EAmzEoGKMai9NrYArbnicaNm2FfFW8FeetcNr9vdsXQSTjRsXg,Soo Jung Han,https://lh3.googleusercontent.com/a-/AOh14Ggnh70s9kiXtRIGd1NBgBVGgMbbCP2Z6ZJ7o1zo9g,Awful experience. Would not use again. Ever.,1,0,,02,,
gp:AOqpTOHrt1ZlI4yacrrD6elMogVBXxjqnLePa9-oMzVyjwTq6La1Ltkr4KlfMynPfuOfLkwycjIQaJf6XBg7Rw,Patricia Rogers,https://lh3.googleusercontent.com/-y-9tgR3iIVw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmP7XbWz_qJnt8WftvM9UJGy41-Wg/photo.jpg,Grubhub has become the worst food delivery service to use. Drivers do not check to see if your order is correct. Customer service doesnt actually fix issues. Once they have your money they dont care about your order or expierence. Uber handles issues as soon as they happen. Thats who i will be ordering from here on out.,1,1,7.96 -- (hotfix/7.96),09,,
gp:AOqpTOGFB_HZXjcZuC72MzdMLl3ZI4dLA5VqRBoIU2sPivPqdythYIVL9JEcWN4-LhMO1O5u7_byImOmBJgzHg,TobyRama Improv-isionary,https://lh3.googleusercontent.com/a-/AOh14GjA7MD84U6yKZEt6s_0NpbgiOzSl398k-4yoDAzSQ,My order never arrived and the driver wouldn't give me a response back. Very dissatisfied with my service,1,1,7.99,09,,
